YYYYMMDD,hhmmss,unixtimestamp,gride_energy_import,grid_energy_export,grid_power,ev_energy_consumption_,ev_power_consumption,pv_energy_production,pv_power_production,hp_energy_consumption,hp_power_consumption
20150708,104840,1436345320000,2784.100,8618.880,-2.866,693.450,0.017,10256.24,2.995,1889.177,0.009
20150708,104845,1436345325000,2784.100,8618.880,-3.027,693.450,0.018,10256.24,3.159,1889.177,0.009
20150708,104850,1436345330000,2784.100,8618.890,-3.314,693.450,0.016,10256.25,3.431,1889.177,0.009
20150708,104855,1436345335000,2784.100,8618.890,-3.717,693.450,0.017,10256.25,3.981,1889.177,0.009
20150708,104900,1436345340000,2784.100,8618.900,-3.482,693.450,0.017,10256.26,3.580,1889.177,0.009
20150708,104905,1436345345000,2784.100,8618.900,-3.368,693.450,0.017,10256.26,3.511,1889.177,0.009
20150708,104910,1436345350000,2784.100,8618.910,-3.422,693.450,0.017,10256.27,3.560,1889.177,0.009
20150708,104915,1436345355000,2784.100,8618.920,-6.231,693.450,0.017,10256.27,6.614,1889.177,0.009
20150708,104920,1436345360000,2784.100,8618.920,-7.719,693.450,0.017,10256.28,7.859,1889.177,0.010
20150708,104925,1436345365000,2784.100,8618.930,-4.617,693.450,0.017,10256.29,4.629,1889.177,0.009
20150708,104930,1436345370000,2784.100,8618.940,-4.346,693.450,0.016,10256.30,4.455,1889.177,0.009
20150708,104935,1436345375000,2784.100,8618.940,-4.352,693.450,0.017,10256.30,4.528,1889.177,0.010
20150708,104940,1436345380000,2784.100,8618.950,-4.185,693.450,0.017,10256.31,4.326,1889.177,0.009
20150708,104945,1436345385000,2784.100,8618.960,-5.603,693.450,0.017,10256.32,5.776,1889.177,0.009
20150708,104950,1436345390000,2784.100,8618.970,-5.924,693.450,0.017,10256.32,6.193,1889.177,0.010
20150708,104955,1436345395000,2784.100,8618.970,-5.866,693.450,0.017,10256.33,5.810,1889.177,0.009
20150708,105000,1436345400000,2784.100,8618.980,-5.452,693.450,0.017,10256.34,5.570,1889.177,0.009
20150708,105005,1436345405000,2784.100,8618.990,-8.016,693.450,0.017,10256.35,8.336,1889.177,0.010
20150708,105010,1436345410000,2784.100,8619.000,-8.236,693.450,0.017,10256.36,8.435,1889.177,0.010
20150708,105015,1436345415000,2784.100,8619.010,-8.349,693.450,0.017,10256.37,8.476,1889.177,0.009
20150708,105020,1436345420000,2784.100,8619.030,-8.300,693.450,0.017,10256.39,8.475,1889.177,0.009
20150708,105025,1436345425000,2784.100,8619.040,-8.380,693.450,0.017,10256.40,8.513,1889.177,0.010
20150708,105030,1436345430000,2784.100,8619.050,-8.218,693.450,0.017,10256.41,8.216,1889.178,0.010
20150708,105035,1436345435000,2784.100,8619.060,-8.305,693.450,0.016,10256.42,8.496,1889.178,0.010
20150708,105040,1436345440000,2784.100,8619.070,-8.436,693.450,0.017,10256.43,8.576,1889.178,0.010
20150708,105045,1436345445000,2784.100,8619.080,-7.908,693.450,0.017,10256.44,8.014,1889.178,0.010
20150708,105050,1436345450000,2784.100,8619.090,-7.863,693.450,0.017,10256.45,8.098,1889.178,0.010
20150708,105055,1436345455000,2784.100,8619.100,-8.391,693.450,0.017,10256.47,8.475,1889.178,0.010
20150708,105100,1436345460000,2784.100,8619.120,-8.377,693.450,0.017,10256.48,8.400,1889.178,0.009
20150708,105105,1436345465000,2784.100,8619.130,-6.427,693.450,0.017,10256.49,6.541,1889.178,0.009
20150708,105110,1436345470000,2784.100,8619.140,-6.644,693.450,0.017,10256.50,6.964,1889.178,0.010
20150708,105115,1436345475000,2784.100,8619.140,-6.328,693.450,0.017,10256.51,6.454,1889.178,0.010
20150708,105120,1436345480000,2784.100,8619.150,-6.552,693.450,0.018,10256.52,6.339,1889.178,0.009
20150708,105125,1436345485000,2784.100,8619.160,-5.476,693.450,0.017,10256.52,5.713,1889.178,0.009
20150708,105130,1436345490000,2784.100,8619.170,-6.682,693.450,0.016,10256.53,7.121,1889.178,0.010
20150708,105135,1436345495000,2784.100,8619.180,-6.212,693.450,0.017,10256.54,6.243,1889.178,0.010
20150708,105140,1436345500000,2784.100,8619.190,-7.618,693.450,0.017,10256.55,7.756,1889.178,0.010
20150708,105145,1436345505000,2784.100,8619.200,-7.850,693.450,0.017,10256.56,8.095,1889.178,0.009
20150708,105150,1436345510000,2784.100,8619.210,-8.310,693.450,0.017,10256.57,8.366,1889.178,0.010
20150708,105155,1436345515000,2784.100,8619.220,-5.662,693.450,0.017,10256.58,5.602,1889.178,0.009
20150708,105200,1436345520000,2784.100,8619.230,-6.872,693.450,0.017,10256.59,6.531,1889.178,0.009
20150708,105205,1436345525000,2784.100,8619.240,-4.641,693.450,0.017,10256.60,4.537,1889.178,0.009
20150708,105210,1436345530000,2784.100,8619.240,-3.935,693.450,0.017,10256.60,4.156,1889.178,0.009
20150708,105215,1436345535000,2784.100,8619.250,-3.479,693.450,0.017,10256.61,3.498,1889.178,0.009
20150708,105220,1436345540000,2784.100,8619.250,-3.232,693.450,0.017,10256.61,3.335,1889.178,0.009
20150708,105225,1436345545000,2784.100,8619.260,-3.159,693.450,0.017,10256.62,3.282,1889.178,0.009
20150708,105230,1436345550000,2784.100,8619.260,-3.083,693.450,0.017,10256.62,3.210,1889.178,0.009
20150708,105235,1436345555000,2784.100,8619.260,-3.031,693.450,0.017,10256.63,3.156,1889.178,0.009
20150708,105240,1436345560000,2784.100,8619.270,-2.978,693.450,0.017,10256.63,3.105,1889.178,0.009
20150708,105245,1436345565000,2784.100,8619.270,-2.934,693.450,0.017,10256.64,3.068,1889.178,0.010
20150708,105250,1436345570000,2784.100,8619.280,-2.897,693.450,0.017,10256.64,3.027,1889.178,0.009
20150708,105255,1436345575000,2784.100,8619.280,-2.884,693.450,0.017,10256.64,3.008,1889.178,0.009
20150708,105300,1436345580000,2784.100,8619.280,-2.863,693.450,0.016,10256.65,2.989,1889.178,0.009
20150708,105305,1436345585000,2784.100,8619.290,-2.857,693.450,0.017,10256.65,2.982,1889.178,0.009
20150708,105310,1436345590000,2784.100,8619.290,-2.861,693.450,0.016,10256.66,2.986,1889.178,0.009
20150708,105315,1436345595000,2784.100,8619.300,-2.865,693.450,0.017,10256.66,2.996,1889.178,0.009
20150708,105320,1436345600000,2784.100,8619.300,-2.917,693.450,0.018,10256.67,3.046,1889.178,0.009
20150708,105325,1436345605000,2784.100,8619.300,-2.956,693.450,0.017,10256.67,3.082,1889.178,0.009
20150708,105330,1436345610000,2784.100,8619.310,-3.007,693.450,0.016,10256.67,3.136,1889.178,0.009
20150708,105335,1436345615000,2784.100,8619.310,-3.077,693.450,0.017,10256.68,3.212,1889.178,0.009
20150708,105340,1436345620000,2784.100,8619.320,-3.188,693.450,0.017,10256.68,3.320,1889.178,0.009
20150708,105345,1436345625000,2784.100,8619.320,-3.358,693.450,0.016,10256.69,3.463,1889.178,0.009
20150708,105350,1436345630000,2784.100,8619.330,-3.495,693.450,0.016,10256.69,3.579,1889.178,0.009
20150708,105355,1436345635000,2784.100,8619.330,-3.294,693.450,0.018,10256.70,3.431,1889.178,0.009
20150708,105400,1436345640000,2784.100,8619.340,-4.133,693.450,0.017,10256.70,4.520,1889.178,0.009
20150708,105405,1436345645000,2784.100,8619.340,-5.255,693.460,0.017,10256.71,5.468,1889.178,0.009
20150708,105410,1436345650000,2784.100,8619.350,-4.244,693.460,0.016,10256.72,4.422,1889.178,0.010
20150708,105415,1436345655000,2784.100,8619.360,-4.301,693.460,0.017,10256.72,4.361,1889.178,0.009
20150708,105420,1436345660000,2784.100,8619.360,-4.259,693.460,0.017,10256.73,4.442,1889.178,0.010
20150708,105425,1436345665000,2784.100,8619.370,-3.994,693.460,0.016,10256.73,4.130,1889.178,0.010
20150708,105430,1436345670000,2784.100,8619.370,-4.689,693.460,0.017,10256.74,5.035,1889.178,0.010
20150708,105435,1436345675000,2784.100,8619.380,-4.848,693.460,0.017,10256.75,5.184,1889.178,0.009
20150708,105440,1436345680000,2784.100,8619.390,-5.850,693.460,0.016,10256.76,5.649,1889.178,0.009
20150708,105445,1436345685000,2784.100,8619.390,-3.970,693.460,0.017,10256.76,3.998,1889.178,0.009
20150708,105450,1436345690000,2784.100,8619.400,-4.123,693.460,0.017,10256.77,4.150,1889.178,0.010
20150708,105455,1436345695000,2784.100,8619.410,-4.364,693.460,0.017,10256.77,4.427,1889.178,0.009
20150708,105500,1436345700000,2784.100,8619.410,-3.265,693.460,0.017,10256.78,3.372,1889.178,0.009
20150708,105505,1436345705000,2784.100,8619.420,-3.796,693.460,0.016,10256.78,3.916,1889.178,0.010
20150708,105510,1436345710000,2784.100,8619.420,-4.660,693.460,0.017,10256.79,4.755,1889.178,0.009
20150708,105515,1436345715000,2784.100,8619.430,-4.283,693.460,0.017,10256.80,4.327,1889.178,0.009
20150708,105520,1436345720000,2784.100,8619.430,-4.508,693.460,0.017,10256.80,4.525,1889.178,0.012
20150708,105525,1436345725000,2784.100,8619.440,-3.423,693.460,0.017,10256.81,3.499,1889.178,0.020
20150708,105530,1436345730000,2784.100,8619.440,-3.294,693.460,0.017,10256.81,3.459,1889.178,0.014
20150708,105535,1436345735000,2784.100,8619.450,-4.273,693.460,0.017,10256.82,4.191,1889.178,0.018
20150708,105540,1436345740000,2784.100,8619.460,-3.906,693.460,0.017,10256.83,3.863,1889.178,0.022
20150708,105545,1436345745000,2784.100,8619.460,-3.578,693.460,0.017,10256.83,3.788,1889.178,0.026
20150708,105550,1436345750000,2784.100,8619.470,-5.089,693.460,0.017,10256.84,4.890,1889.178,0.028
20150708,105555,1436345755000,2784.100,8619.470,-3.671,693.460,0.017,10256.84,3.862,1889.179,0.029
20150708,105600,1436345760000,2784.100,8619.480,-3.714,693.460,0.017,10256.85,3.691,1889.179,0.030
20150708,105605,1436345765000,2784.100,8619.480,-4.782,693.460,0.017,10256.86,5.075,1889.179,0.030
20150708,105610,1436345770000,2784.100,8619.490,-5.444,693.460,0.017,10256.86,5.319,1889.179,0.030
20150708,105615,1436345775000,2784.100,8619.500,-4.327,693.460,0.016,10256.87,4.223,1889.179,0.030
20150708,105620,1436345780000,2784.100,8619.500,-3.952,693.460,0.018,10256.87,4.111,1889.179,0.029
20150708,105625,1436345785000,2784.100,8619.510,-5.789,693.460,0.017,10256.88,6.275,1889.179,0.030
20150708,105630,1436345790000,2784.100,8619.520,-5.433,693.460,0.017,10256.89,5.550,1889.179,0.030
20150708,105635,1436345795000,2784.100,8619.530,-6.470,693.460,0.017,10256.90,6.684,1889.179,0.030
20150708,105640,1436345800000,2784.100,8619.540,-6.245,693.460,0.017,10256.91,6.387,1889.179,0.030
20150708,105645,1436345805000,2784.100,8619.540,-5.105,693.460,0.018,10256.92,5.519,1889.179,0.030
20150708,105650,1436345810000,2784.100,8619.550,-6.207,693.460,0.017,10256.93,6.495,1889.179,0.030
20150708,105655,1436345815000,2784.100,8619.560,-5.552,693.460,0.016,10256.93,5.353,1889.179,0.030
20150708,105700,1436345820000,2784.100,8619.570,-3.366,693.460,0.017,10256.94,3.472,1889.179,0.030
20150708,105705,1436345825000,2784.100,8619.570,-5.095,693.460,0.017,10256.95,5.558,1889.179,0.030
20150708,105710,1436345830000,2784.100,8619.580,-4.997,693.460,0.017,10256.95,5.326,1889.179,0.030
20150708,105715,1436345835000,2784.100,8619.590,-6.750,693.460,0.017,10256.96,6.875,1889.179,0.030
20150708,105720,1436345840000,2784.100,8619.600,-6.706,693.460,0.017,10256.97,6.844,1889.179,0.030
20150708,105725,1436345845000,2784.100,8619.610,-6.659,693.460,0.016,10256.98,6.813,1889.179,0.030
20150708,105730,1436345850000,2784.100,8619.620,-6.627,693.460,0.017,10256.99,6.767,1889.179,0.030
20150708,105735,1436345855000,2784.100,8619.630,-6.646,693.460,0.017,10257.00,6.789,1889.179,0.030
20150708,105740,1436345860000,2784.100,8619.640,-6.649,693.460,0.018,10257.01,6.790,1889.179,0.030
20150708,105745,1436345865000,2784.100,8619.640,-6.636,693.460,0.017,10257.02,6.780,1889.179,0.030
20150708,105750,1436345870000,2784.100,8619.650,-6.505,693.460,0.017,10257.03,6.794,1889.179,0.030
20150708,105755,1436345875000,2784.100,8619.660,-6.546,693.460,0.017,10257.04,6.741,1889.180,0.030
20150708,105800,1436345880000,2784.100,8619.670,-6.548,693.460,0.017,10257.05,6.736,1889.180,0.030
20150708,105805,1436345885000,2784.100,8619.680,-6.526,693.460,0.017,10257.06,6.727,1889.180,0.030
20150708,105810,1436345890000,2784.100,8619.690,-6.519,693.460,0.018,10257.07,6.710,1889.180,0.030
20150708,105815,1436345895000,2784.100,8619.700,-6.482,693.460,0.017,10257.08,6.678,1889.180,0.030
20150708,105820,1436345900000,2784.100,8619.710,-6.487,693.460,0.016,10257.09,6.683,1889.180,0.030
20150708,105825,1436345905000,2784.100,8619.720,-6.459,693.460,0.017,10257.10,6.659,1889.180,0.030
20150708,105830,1436345910000,2784.100,8619.730,-6.476,693.460,0.018,10257.10,6.681,1889.180,0.030
20150708,105835,1436345915000,2784.100,8619.740,-6.294,693.460,0.017,10257.11,6.522,1889.180,0.030
20150708,105840,1436345920000,2784.100,8619.740,-6.518,693.460,0.017,10257.12,6.709,1889.180,0.030
20150708,105845,1436345925000,2784.100,8619.750,-6.523,693.460,0.017,10257.13,6.722,1889.180,0.030
20150708,105850,1436345930000,2784.100,8619.760,-6.540,693.460,0.017,10257.14,6.734,1889.180,0.030
20150708,105855,1436345935000,2784.100,8619.770,-6.528,693.460,0.017,10257.15,6.715,1889.180,0.030
20150708,105900,1436345940000,2784.100,8619.780,-6.510,693.460,0.017,10257.16,6.704,1889.180,0.030
20150708,105905,1436345945000,2784.100,8619.790,-6.509,693.460,0.017,10257.17,6.709,1889.180,0.030
20150708,105910,1436345950000,2784.100,8619.800,-6.506,693.460,0.017,10257.18,6.705,1889.180,0.030
20150708,105915,1436345955000,2784.100,8619.810,-6.489,693.460,0.017,10257.19,6.693,1889.180,0.030
20150708,105920,1436345960000,2784.100,8619.820,-6.509,693.460,0.017,10257.20,6.708,1889.180,0.030
20150708,105925,1436345965000,2784.100,8619.830,-6.506,693.460,0.017,10257.21,6.703,1889.180,0.030
20150708,105930,1436345970000,2784.100,8619.830,-6.515,693.460,0.017,10257.22,6.714,1889.180,0.030
20150708,105935,1436345975000,2784.100,8619.840,-6.518,693.460,0.017,10257.23,6.721,1889.180,0.030
20150708,105940,1436345980000,2784.100,8619.850,-6.524,693.460,0.017,10257.24,6.728,1889.180,0.030
20150708,105945,1436345985000,2784.100,8619.860,-6.515,693.460,0.017,10257.24,6.716,1889.180,0.030
20150708,105950,1436345990000,2784.100,8619.870,-6.519,693.460,0.017,10257.25,6.718,1889.180,0.030
20150708,105955,1436345995000,2784.100,8619.880,-6.523,693.460,0.017,10257.26,6.724,1889.181,0.030
20150708,110000,1436346000000,2784.100,8619.890,-6.519,693.460,0.017,10257.27,6.720,1889.181,0.030
20150708,110005,1436346005000,2784.100,8619.900,-6.520,693.460,0.017,10257.28,6.725,1889.181,0.030
20150708,110010,1436346010000,2784.100,8619.910,-6.551,693.460,0.017,10257.29,6.752,1889.181,0.030
20150708,110015,1436346015000,2784.100,8619.920,-6.537,693.460,0.017,10257.30,6.743,1889.181,0.030
20150708,110020,1436346020000,2784.100,8619.930,-6.556,693.460,0.017,10257.31,6.758,1889.181,0.030
20150708,110025,1436346025000,2784.100,8619.930,-6.568,693.460,0.017,10257.32,6.776,1889.181,0.030
20150708,110030,1436346030000,2784.100,8619.940,-6.594,693.460,0.017,10257.33,6.798,1889.181,0.030
20150708,110035,1436346035000,2784.100,8619.950,-6.590,693.460,0.017,10257.34,6.793,1889.181,0.030
20150708,110040,1436346040000,2784.100,8619.960,-6.588,693.460,0.017,10257.35,6.797,1889.181,0.030
20150708,110045,1436346045000,2784.100,8619.970,-6.627,693.460,0.017,10257.36,6.833,1889.181,0.030
20150708,110050,1436346050000,2784.100,8619.980,-6.606,693.460,0.017,10257.37,6.808,1889.181,0.030
20150708,110055,1436346055000,2784.100,8619.990,-6.614,693.460,0.017,10257.38,6.821,1889.181,0.030
20150708,110100,1436346060000,2784.100,8620.000,-6.646,693.460,0.017,10257.39,6.853,1889.181,0.030
20150708,110105,1436346065000,2784.100,8620.010,-6.659,693.460,0.017,10257.40,6.866,1889.181,0.030
20150708,110110,1436346070000,2784.100,8620.020,-6.674,693.460,0.017,10257.40,6.879,1889.181,0.030
20150708,110115,1436346075000,2784.100,8620.030,-6.677,693.460,0.017,10257.41,6.880,1889.181,0.030
20150708,110120,1436346080000,2784.100,8620.040,-6.687,693.460,0.017,10257.42,6.893,1889.181,0.030
20150708,110125,1436346085000,2784.100,8620.050,-6.695,693.460,0.016,10257.43,6.908,1889.181,0.030
20150708,110130,1436346090000,2784.100,8620.050,-6.692,693.460,0.017,10257.44,6.894,1889.181,0.030
20150708,110135,1436346095000,2784.100,8620.060,-6.699,693.460,0.017,10257.45,6.909,1889.181,0.030
20150708,110140,1436346100000,2784.100,8620.070,-6.695,693.460,0.016,10257.46,6.898,1889.181,0.030
20150708,110145,1436346105000,2784.100,8620.080,-6.695,693.460,0.017,10257.47,6.897,1889.181,0.030
20150708,110150,1436346110000,2784.100,8620.090,-6.304,693.460,0.017,10257.48,6.533,1889.182,0.030
20150708,110155,1436346115000,2784.100,8620.100,-6.678,693.460,0.017,10257.49,6.885,1889.182,0.030
20150708,110200,1436346120000,2784.100,8620.110,-6.649,693.460,0.016,10257.50,6.860,1889.182,0.030
20150708,110205,1436346125000,2784.100,8620.120,-6.657,693.460,0.017,10257.51,6.872,1889.182,0.030
20150708,110210,1436346130000,2784.100,8620.130,-6.684,693.460,0.017,10257.52,6.894,1889.182,0.030
20150708,110215,1436346135000,2784.100,8620.140,-6.673,693.460,0.017,10257.53,6.884,1889.182,0.030
20150708,110220,1436346140000,2784.100,8620.150,-6.710,693.460,0.017,10257.54,6.911,1889.182,0.019
20150708,110225,1436346145000,2784.100,8620.160,-6.714,693.460,0.017,10257.55,6.904,1889.182,0.009
20150708,110230,1436346150000,2784.100,8620.170,-6.690,693.460,0.017,10257.56,6.901,1889.182,0.009
20150708,110235,1436346155000,2784.100,8620.170,-6.758,693.460,0.017,10257.57,6.944,1889.182,0.010
20150708,110240,1436346160000,2784.100,8620.180,-6.763,693.460,0.017,10257.58,6.950,1889.182,0.009
20150708,110245,1436346165000,2784.100,8620.190,-6.783,693.460,0.017,10257.59,6.968,1889.182,0.009
20150708,110250,1436346170000,2784.100,8620.200,-6.768,693.460,0.017,10257.60,6.959,1889.182,0.009
20150708,110255,1436346175000,2784.100,8620.210,-6.763,693.460,0.017,10257.61,6.936,1889.182,0.009
20150708,110300,1436346180000,2784.100,8620.220,-6.758,693.460,0.017,10257.62,6.946,1889.182,0.009
20150708,110305,1436346185000,2784.100,8620.230,-6.783,693.460,0.017,10257.63,6.971,1889.182,0.009
20150708,110310,1436346190000,2784.100,8620.240,-6.808,693.460,0.017,10257.63,7.000,1889.182,0.009
20150708,110315,1436346195000,2784.100,8620.250,-6.825,693.460,0.016,10257.64,7.018,1889.182,0.009
20150708,110320,1436346200000,2784.100,8620.260,-6.834,693.460,0.017,10257.65,7.023,1889.182,0.009
20150708,110325,1436346205000,2784.100,8620.270,-6.718,693.460,0.017,10257.66,6.915,1889.182,0.010
20150708,110330,1436346210000,2784.100,8620.280,-6.301,693.460,0.017,10257.67,6.596,1889.182,0.009
20150708,110335,1436346215000,2784.100,8620.290,-6.726,693.460,0.017,10257.68,6.901,1889.182,0.009
20150708,110340,1436346220000,2784.100,8620.300,-6.685,693.460,0.017,10257.69,6.875,1889.182,0.009
20150708,110345,1436346225000,2784.100,8620.310,-6.713,693.460,0.018,10257.70,6.905,1889.182,0.009
20150708,110350,1436346230000,2784.100,8620.320,-6.668,693.460,0.017,10257.71,6.861,1889.182,0.009
20150708,110355,1436346235000,2784.100,8620.320,-6.662,693.460,0.017,10257.72,6.849,1889.182,0.010
20150708,110400,1436346240000,2784.100,8620.330,-6.592,693.460,0.017,10257.73,6.772,1889.182,0.009
20150708,110405,1436346245000,2784.100,8620.340,-6.598,693.460,0.017,10257.74,6.787,1889.182,0.009
20150708,110410,1436346250000,2784.100,8620.350,-6.321,693.460,0.017,10257.75,6.653,1889.182,0.009
20150708,110415,1436346255000,2784.100,8620.360,-6.743,693.460,0.017,10257.76,6.930,1889.182,0.009
20150708,110420,1436346260000,2784.100,8620.370,-6.522,693.460,0.017,10257.77,6.592,1889.182,0.009
20150708,110425,1436346265000,2784.100,8620.380,-6.838,693.460,0.017,10257.78,7.032,1889.182,0.009
20150708,110430,1436346270000,2784.100,8620.390,-6.504,693.460,0.017,10257.79,6.533,1889.182,0.009
20150708,110435,1436346275000,2784.100,8620.400,-4.702,693.460,0.017,10257.79,5.078,1889.182,0.009
20150708,110440,1436346280000,2784.100,8620.400,-5.353,693.460,0.017,10257.80,5.724,1889.182,0.010
20150708,110445,1436346285000,2784.100,8620.410,-7.091,693.460,0.017,10257.81,7.272,1889.182,0.009
20150708,110450,1436346290000,2784.100,8620.420,-7.028,693.460,0.017,10257.82,7.210,1889.182,0.010
20150708,110455,1436346295000,2784.100,8620.430,-7.018,693.460,0.017,10257.83,7.220,1889.182,0.010
20150708,110500,1436346300000,2784.100,8620.440,-7.055,693.460,0.017,10257.84,7.247,1889.182,0.009
20150708,110505,1436346305000,2784.100,8620.450,-6.987,693.460,0.017,10257.85,7.180,1889.182,0.010
20150708,110510,1436346310000,2784.100,8620.460,-6.644,693.460,0.017,10257.86,6.923,1889.182,0.009
20150708,110515,1436346315000,2784.100,8620.470,-7.041,693.460,0.017,10257.87,7.218,1889.182,0.009
20150708,110520,1436346320000,2784.100,8620.480,-6.937,693.460,0.017,10257.88,7.044,1889.182,0.009
20150708,110525,1436346325000,2784.100,8620.490,-7.157,693.460,0.017,10257.89,7.345,1889.182,0.009
20150708,110530,1436346330000,2784.100,8620.500,-7.228,693.460,0.017,10257.90,7.328,1889.182,0.010
20150708,110535,1436346335000,2784.100,8620.510,-7.238,693.460,0.017,10257.91,7.511,1889.182,0.009
20150708,110540,1436346340000,2784.100,8620.520,-7.354,693.460,0.017,10257.92,7.539,1889.182,0.009
20150708,110545,1436346345000,2784.100,8620.530,-7.103,693.460,0.016,10257.93,7.188,1889.182,0.009
20150708,110550,1436346350000,2784.100,8620.540,-4.873,693.460,0.017,10257.94,5.062,1889.182,0.009
20150708,110555,1436346355000,2784.100,8620.540,-3.975,693.460,0.017,10257.95,4.395,1889.182,0.010
20150708,110600,1436346360000,2784.100,8620.550,-6.401,693.460,0.017,10257.95,6.606,1889.182,0.009
20150708,110605,1436346365000,2784.100,8620.560,-4.739,693.460,0.017,10257.96,4.827,1889.182,0.009
20150708,110610,1436346370000,2784.100,8620.560,-4.862,693.460,0.017,10257.97,4.827,1889.182,0.009
20150708,110615,1436346375000,2784.100,8620.570,-5.987,693.460,0.017,10257.98,6.703,1889.182,0.009
20150708,110620,1436346380000,2784.100,8620.580,-5.665,693.460,0.016,10257.98,6.227,1889.182,0.009
20150708,110625,1436346385000,2784.100,8620.590,-5.806,693.460,0.017,10257.99,5.577,1889.182,0.009
20150708,110630,1436346390000,2784.100,8620.590,-5.866,693.460,0.017,10258.00,6.466,1889.182,0.009
20150708,110635,1436346395000,2784.100,8620.600,-7.391,693.460,0.017,10258.01,7.589,1889.182,0.016
20150708,110640,1436346400000,2784.100,8620.610,-3.045,693.460,0.017,10258.01,3.239,1889.182,0.024
20150708,110645,1436346405000,2784.100,8620.610,-2.861,693.460,0.017,10258.02,3.080,1889.183,0.042
20150708,110650,1436346410000,2784.100,8620.620,-2.944,693.460,0.017,10258.02,3.184,1889.183,0.045
20150708,110655,1436346415000,2784.100,8620.620,-2.895,693.460,0.017,10258.03,3.126,1889.183,0.044
20150708,110700,1436346420000,2784.100,8620.630,-4.693,693.460,0.017,10258.03,5.403,1889.183,0.044
20150708,110705,1436346425000,2784.100,8620.630,-4.409,693.460,0.018,10258.04,4.168,1889.183,0.044
20150708,110710,1436346430000,2784.100,8620.640,-3.714,693.460,0.017,10258.04,3.855,1889.183,0.043
20150708,110715,1436346435000,2784.100,8620.640,-3.183,693.460,0.017,10258.05,3.427,1889.183,0.043
20150708,110720,1436346440000,2784.100,8620.650,-2.952,693.460,0.017,10258.05,3.146,1889.183,0.044
20150708,110725,1436346445000,2784.100,8620.650,-2.798,693.460,0.017,10258.06,3.027,1889.183,0.043
20150708,110730,1436346450000,2784.100,8620.660,-2.870,693.460,0.016,10258.06,3.113,1889.183,0.043
20150708,110735,1436346455000,2784.100,8620.660,-3.095,693.460,0.017,10258.07,3.335,1889.183,0.044
20150708,110740,1436346460000,2784.100,8620.660,-2.924,693.460,0.017,10258.07,3.150,1889.183,0.044
20150708,110745,1436346465000,2784.100,8620.670,-3.107,693.460,0.017,10258.08,3.323,1889.183,0.044
20150708,110750,1436346470000,2784.100,8620.670,-4.114,693.460,0.017,10258.08,4.294,1889.183,0.044
20150708,110755,1436346475000,2784.100,8620.680,-4.292,693.460,0.017,10258.09,4.523,1889.183,0.043
20150708,110800,1436346480000,2784.100,8620.680,-3.276,693.460,0.017,10258.09,3.493,1889.183,0.044
20150708,110805,1436346485000,2784.100,8620.690,-3.472,693.460,0.017,10258.10,3.650,1889.184,0.044
20150708,110810,1436346490000,2784.100,8620.690,-2.938,693.460,0.017,10258.10,3.169,1889.184,0.044
20150708,110815,1436346495000,2784.100,8620.700,-2.906,693.460,0.017,10258.11,3.125,1889.184,0.044
20150708,110820,1436346500000,2784.100,8620.700,-2.634,693.460,0.017,10258.11,2.799,1889.184,0.043
20150708,110825,1436346505000,2784.100,8620.710,-2.692,693.460,0.016,10258.12,2.821,1889.184,0.043
20150708,110830,1436346510000,2784.100,8620.710,-2.418,693.460,0.017,10258.12,2.586,1889.184,0.044
20150708,110835,1436346515000,2784.100,8620.710,-2.388,693.460,0.017,10258.12,2.552,1889.184,0.043
20150708,110840,1436346520000,2784.100,8620.720,-2.366,693.460,0.017,10258.13,2.535,1889.184,0.043
20150708,110845,1436346525000,2784.100,8620.720,-2.378,693.460,0.017,10258.13,2.549,1889.184,0.043
20150708,110850,1436346530000,2784.100,8620.720,-2.406,693.460,0.017,10258.13,2.580,1889.184,0.044
20150708,110855,1436346535000,2784.100,8620.730,-2.440,693.460,0.017,10258.14,2.608,1889.184,0.043
20150708,110900,1436346540000,2784.100,8620.730,-2.441,693.460,0.018,10258.14,2.610,1889.184,0.044
20150708,110905,1436346545000,2784.100,8620.730,-2.431,693.460,0.017,10258.15,2.598,1889.184,0.043
20150708,110910,1436346550000,2784.100,8620.740,-2.428,693.460,0.017,10258.15,2.598,1889.184,0.043
20150708,110915,1436346555000,2784.100,8620.740,-2.420,693.460,0.017,10258.15,2.589,1889.184,0.044
20150708,110920,1436346560000,2784.100,8620.740,-2.421,693.460,0.017,10258.16,2.589,1889.184,0.044
20150708,110925,1436346565000,2784.100,8620.750,-2.430,693.460,0.017,10258.16,2.603,1889.184,0.043
20150708,110930,1436346570000,2784.100,8620.750,-2.445,693.460,0.017,10258.16,2.616,1889.185,0.044
20150708,110935,1436346575000,2784.100,8620.750,-2.488,693.460,0.017,10258.17,2.660,1889.185,0.040
20150708,110940,1436346580000,2784.100,8620.760,-2.570,693.460,0.017,10258.17,2.708,1889.185,0.009
20150708,110945,1436346585000,2784.100,8620.760,-2.623,693.460,0.016,10258.17,2.761,1889.185,0.009
20150708,110950,1436346590000,2784.100,8620.760,-2.668,693.460,0.017,10258.18,2.807,1889.185,0.009
20150708,110955,1436346595000,2784.100,8620.770,-2.747,693.460,0.017,10258.18,2.891,1889.185,0.009
20150708,111000,1436346600000,2784.100,8620.770,-2.996,693.460,0.017,10258.19,3.163,1889.185,0.009
